5C,PY,NAu,NAf,NAC,NP,NWT,NWA,NR,AFs,NF,NT,NSF,NWDL,NPSDL,NNSDL,NSSDL,NQDL,NWAR,NPSAR,NNSAR,NSSAR,NFAR,SAD,NDR
10,2016,14,4,1,23,15,148,57,6,9,0,0,539,3,5,7,0,361,3,2,0,0,103,0
12,2016,6,4,2,18,8,151,60,4,6,0,2,879,9,6,8,16,1613,23,10,10,0,172,0
56,2016,15,11,1,29,17,149,68,4,7,2,3,1454,36,7,21,12,2459,36,11,18,0,81,0
11,2016,10,3,3,16,12,150,47,4,7,0,0,542,6,6,5,2,485,2,1,1,0,95,0
54,2016,8,4,1,16,14,144,38,4,4,0,0,1073,30,3,14,0,1183,12,5,11,0,154,0
74,2015,2,1,1,14,14,151,43,4,5,0,3,785,15,6,9,1,886,16,5,7,1,109,0
29,2015,4,2,1,17,10,151,29,3,8,0,1,729,14,5,10,5,626,7,1,3,0,40,0
39,2015,6,4,1,23,14,160,77,8,5,2,1,1433,24,13,19,13,3778,38,15,19,0,193,0
87,2015,5,2,1,25,15,178,50,6,10,0,0,1864,28,12,16,19,4057,42,30,41,0,75,0
0,2015,9,2,1,28,9,146,57,4,8,6,0,933,18,6,9,3,2428,24,14,15,0,62,0
59,2015,19,5,2,21,12,103,41,8,4,0,1,1073,20,9,10,14,2617,18,11,13,1,125,0
22,2015,2,1,1,35,16,106,177,2,8,3,0,5747,106,52,75,22,10239,74,47,42,5,241,0
32,2015,8,3,1,27,14,150,71,4,10,2,1,818,13,13,5,7,2084,27,15,16,0,96,0
14,2015,2,1,1,19,7,145,69,1,5,2,0,591,11,3,4,4,1048,15,7,4,0,134,0
45,2015,16,5,2,21,7,145,65,2,6,0,0,1306,18,10,16,4,3231,42,18,27,1,149,0
57,2015,4,3,1,19,6,150,56,4,5,0,3,1915,37,10,29,21,4418,85,17,47,0,117,0
19,2015,10,4,1,22,16,160,60,7,7,0,0,2101,43,18,28,9,4690,64,25,30,3,105,0
23,2015,7,3,2,12,11,129,34,4,4,0,0,534,10,7,6,3,1025,18,6,9,0,130,0
23,2015,4,1,1,15,12,147,43,1,7,0,0,812,17,8,8,5,749,6,6,5,0,116,0
41,2015,10,2,2,36,8,143,64,9,7,0,1,2383,37,19,29,13,3994,40,14,21,2,125,0
38,2015,10,4,3,16,8,150,37,5,7,0,8,641,12,6,9,4,633,7,1,2,0,118,0
50,2015,5,1,1,11,13,151,51,3,3,0,0,385,6,2,5,1,1131,12,12,11,0,71,0
25,2015,9,2,2,25,14,149,62,3,10,0,1,1054,13,3,11,15,2279,22,15,9,2,152,0
146,2015,17,4,1,27,14,150,55,1,5,0,0,654,11,6,6,4,1104,9,9,7,0,40,0
21,2015,9,6,3,28,12,143,76,2,10,0,5,758,13,10,10,3,951,13,2,6,0,91,0
37,2015,10,5,2,18,13,139,44,10,7,0,0,872,12,10,7,7,1961,23,11,10,0,100,0
45,2015,4,1,1,14,12,150,41,5,6,0,0,738,12,8,13,1,659,7,0,2,0,71,0
36,2015,5,2,1,21,14,149,66,3,9,0,0,882,20,8,10,2,1407,11,9,6,0,113,0
63,2015,9,4,2,25,11,153,73,8,8,0,1,461,5,8,4,5,1521,11,11,8,0,96,0
23,2015,6,3,2,12,11,155,37,12,2,2,0,325,4,6,6,2,616,10,4,9,0,77,0
4,2014,6,3,1,24,16,155,43,5,4,0,1,622,11,3,6,3,680,4,3,7,0,56,0
20,2014,2,1,1,21,14,151,67,3,9,0,1,937,17,8,13,0,1424,13,7,5,0,83,0
4,2014,13,9,3,50,11,150,52,11,6,3,2,1010,19,9,10,5,5771,77,40,53,14,261,0
25,2014,4,2,1,24,12,150,101,3,8,4,0,2630,38,21,26,14,3819,36,21,18,0,76,0
22,2014,2,3,3,26,10,150,72,6,12,0,0,4847,103,31,54,17,5629,83,21,31,0,46,0
49,2014,3,1,1,35,14,154,37,1,5,2,0,822,22,9,12,2,662,4,1,1,0,53,0
20,2014,4,2,1,19,12,150,66,2,7,0,1,1210,17,16,18,2,1557,13,7,9,0,136,0
48,2014,3,3,1,27,8,149,87,3,4,0,0,1000,20,9,7,1,3546,47,13,20,1,85,0
290,2014,4,2,1,21,12,166,112,2,8,0,0,831,17,5,8,0,1221,18,3,6,0,52,0
55,2014,2,2,1,16,12,115,27,2,8,0,0,594,11,4,9,1,82,2,0,0,0,73,0
18,2014,3,2,2,66,16,152,69,1,9,0,0,689,13,6,7,0,1617,22,8,12,0,111,0
113,2014,1,1,1,54,19,147,176,0,9,3,0,1173,24,9,18,0,824,16,4,4,0,107,0
39,2014,5,4,2,64,13,150,119,6,7,2,0,1018,12,9,13,2,1522,16,10,13,0,133,0
49,2014,12,1,1,16,16,148,43,3,5,0,1,1130,18,6,12,2,1700,19,5,7,0,70,0
158,2013,11,4,2,25,13,148,62,2,8,0,1,688,8,7,6,0,714,12,2,6,0,69,0
31,2013,6,2,1,16,9,150,56,2,9,0,0,1058,22,11,14,2,2089,30,11,19,0,74,0
76,2013,12,6,2,22,12,147,70,3,5,0,1,1884,30,20,18,27,3795,54,21,29,0,147,0
55,2013,10,3,1,24,14,148,59,2,7,0,1,597,12,8,7,4,1346,14,11,10,0,99,0
75,2013,7,2,1,18,9,143,64,4,6,0,1,762,15,6,10,2,1526,30,7,14,0,64,0
48,2013,9,3,1,25,15,139,70,7,7,0,0,2695,47,39,30,9,4788,61,26,26,0,63,0
25,2013,10,3,2,24,16,152,71,9,11,2,0,1058,15,10,9,3,1641,11,9,12,0,317,0
57,2013,5,3,2,17,13,150,44,6,6,0,1,460,5,5,6,0,341,3,1,2,0,33,0
20,2013,8,3,2,22,12,150,54,8,11,0,0,1159,19,13,6,0,2185,23,14,23,0,154,0
139,2013,9,2,1,14,16,150,32,3,4,0,1,763,13,7,8,4,1032,8,10,8,0,57,0
76,2013,11,5,2,19,14,149,71,11,7,0,0,461,6,5,5,0,898,11,3,7,0,78,0
0,2019,9,2,1,19,12,151,51,11,4,0,2,933,11,7,9,5,1972,20,6,13,0,131,2
0,2019,6,3,2,23,16,150,57,2,6,0,4,3713,79,25,38,13,5395,61,25,20,0,68,0
0,2019,8,4,3,22,14,147,108,7,3,0,4,3423,66,39,32,11,8682,125,40,42,0,218,2
0,2019,6,1,1,21,9,139,82,2,5,2,1,1288,22,11,12,2,1893,14,6,15,0,106,1
0,2019,7,1,1,26,14,149,83,3,6,0,1,872,20,8,12,8,1757,20,5,6,0,103,2
0,2019,4,1,1,40,9,130,80,3,6,0,2,2046,44,21,23,7,4444,47,31,34,0,267,1
0,2019,5,1,1,22,12,145,43,2,7,2,1,1421,28,11,12,7,2893,33,19,15,1,18,0
0,2019,10,3,2,27,16,149,77,7,8,0,11,2457,45,14,26,9,4742,38,20,23,0,188,3
0,2019,3,2,1,36,16,151,84,4,9,0,2,867,19,4,13,1,1696,26,6,15,0,132,0
0,2019,12,5,4,23,9,149,77,18,4,0,2,1156,25,3,17,11,2513,25,14,15,0,101,2
0,2019,5,2,1,45,13,134,213,3,8,3,1,3587,55,27,30,52,8063,73,43,52,7,80,0
0,2019,8,2,1,26,12,163,88,6,7,0,1,1764,34,12,20,7,4357,51,31,26,5,226,0
0,2019,2,1,1,14,9,150,27,4,3,2,1,858,21,7,9,9,1166,13,6,8,0,70,2
0,2019,4,2,1,45,15,150,99,6,5,3,1,1171,30,4,11,4,3121,51,9,15,0,185,1
0,2019,15,3,2,22,11,153,36,5,6,0,1,1594,25,15,17,18,3087,30,19,20,0,232,1
0,2019,6,1,1,22,17,150,88,5,5,0,1,2306,44,12,20,6,2169,19,9,12,1,65,0
0,2019,11,3,1,33,11,157,73,3,8,0,2,1947,29,15,22,6,3045,33,9,20,1,189,3
0,2019,3,2,2,34,5,150,65,4,8,0,5,1541,32,7,22,11,3015,31,14,22,0,121,1
0,2019,9,4,3,24,8,149,66,4,7,0,1,2144,33,16,26,14,4862,55,29,40,2,88,2
0,2019,6,3,1,23,17,150,38,2,6,0,2,552,9,3,4,3,1715,18,13,11,0,121,1
0,2019,7,3,2,25,13,161,43,10,4,0,4,2402,43,17,23,28,5207,60,19,40,3,75,1
0,2019,12,8,2,28,13,126,83,12,8,0,10,1049,21,9,12,4,1897,33,5,17,0,43,1
0,2019,8,4,2,23,16,149,37,3,8,0,6,647,10,5,6,3,1813,22,14,18,0,134,1
0,2019,19,3,1,24,8,152,81,9,5,0,10,1192,22,9,12,1,2481,24,14,27,0,117,0
1,2019,9,4,1,29,8,153,67,6,6,2,2,2342,47,20,28,10,4022,50,15,27,0,390,1
1,2019,9,9,4,13,8,85,49,4,2,0,2,651,9,4,3,1,1977,26,9,7,0,157,0
0,2019,7,2,1,27,14,150,72,7,7,0,1,953,9,9,8,3,2681,23,31,16,1,226,1
0,2019,5,1,1,20,11,111,70,2,7,0,4,1511,16,18,16,8,2838,31,11,12,0,251,0
1,2019,7,5,2,21,11,140,60,5,7,0,2,3079,64,26,37,16,4214,46,28,40,0,56,1
1,2019,3,1,1,34,9,146,112,5,8,4,1,2652,58,15,36,8,4817,52,14,14,4,105,0
0,2019,2,1,1,21,13,150,58,3,6,2,4,429,6,0,3,4,605,9,4,6,0,187,1
0,2019,5,3,1,27,15,150,76,1,9,2,1,3096,68,16,37,8,7217,102,35,60,0,63,0
1,2019,15,3,2,20,10,148,47,10,7,0,4,309,7,1,4,0,346,5,2,3,0,128,0
0,2019,3,1,1,18,11,149,86,6,4,0,2,2118,33,15,19,9,3126,34,6,15,0,80,1
1,2019,10,1,1,22,10,147,35,2,6,0,4,494,11,1,4,0,414,2,3,0,0,66,0
3,2019,9,3,3,24,11,194,71,1,8,0,9,1997,26,7,10,9,2142,32,8,15,0,134,2
0,2019,1,1,1,25,9,149,48,3,4,0,2,2648,71,19,41,7,4546,38,19,15,0,203,1
0,2019,6,2,1,24,14,147,93,3,8,0,1,2332,36,22,26,21,4720,56,38,27,1,242,0
3,2019,7,2,2,26,14,150,57,4,8,2,1,445,5,3,4,1,935,13,6,8,1,100,1
3,2019,5,1,1,29,13,151,87,2,8,0,4,2526,55,28,32,9,3673,38,18,22,2,140,2
0,2019,8,4,1,19,11,155,46,8,5,0,1,2260,48,17,19,14,1977,12,5,9,0,105,1
1,2019,7,1,1,26,7,147,60,1,9,0,9,1017,19,4,7,0,373,5,3,7,0,104,0
1,2019,2,1,1,27,10,150,56,7,12,0,1,1363,28,8,7,16,2243,17,8,8,0,103,1
4,2019,2,2,2,15,9,150,33,1,3,3,1,2167,37,15,18,25,3289,27,13,14,0,161,1
11,2019,17,8,3,18,8,130,49,4,4,0,5,2067,28,18,22,8,4575,52,21,33,1,117,2
0,2019,2,2,2,39,15,154,50,2,12,0,1,997,16,4,13,5,2549,40,7,26,0,125,1
5,2019,15,8,4,36,13,152,82,5,7,2,3,1185,27,6,16,6,2424,32,5,14,0,201,2
2,2019,12,1,1,27,14,150,66,3,6,3,3,1282,34,7,24,3,1010,16,2,8,0,80,3
5,2019,16,7,1,28,16,149,77,6,9,0,2,2252,41,15,29,26,2542,19,8,7,0,162,0
10,2019,16,4,1,77,6,196,192,10,17,10,12,1169,26,11,15,0,5174,72,36,57,0,302,0
4,2019,3,2,1,16,17,150,37,1,8,0,1,2456,36,18,19,6,3173,39,18,27,0,146,0
5,2019,3,1,1,17,10,150,35,2,6,0,1,1293,26,9,13,6,1529,10,7,0,0,64,0
1,2018,20,5,3,29,17,149,69,9,8,0,5,1460,26,14,12,1,2551,28,13,17,0,324,0
6,2018,7,4,3,27,12,150,78,3,5,2,10,1935,36,14,22,5,3729,32,19,20,0,237,1
7,2018,8,2,1,24,9,171,63,3,8,2,1,1198,19,4,4,12,1947,25,9,11,0,194,0
5,2018,7,6,4,16,17,147,52,3,4,2,0,825,8,6,5,7,1480,23,14,20,0,69,0
2,2018,4,3,3,16,11,148,59,5,3,0,4,568,12,6,8,0,2087,30,16,17,0,118,0
1,2018,5,3,2,25,11,145,82,5,5,3,2,890,15,5,12,8,1628,11,9,10,0,98,0
4,2018,9,2,1,28,14,146,69,2,5,2,2,447,7,1,2,6,510,5,1,1,0,100,0
3,2018,11,3,1,31,13,150,96,5,6,7,4,3129,59,30,36,3,6081,62,31,30,0,291,0
11,2018,7,3,1,22,10,149,52,7,5,0,3,1005,14,9,12,2,2225,29,11,17,0,75,0
6,2018,7,3,2,15,12,151,44,5,3,2,1,2547,47,20,22,19,3524,34,12,18,0,270,0
2,2018,9,5,3,21,15,140,61,4,4,0,3,635,11,1,8,1,794,7,3,5,0,91,0
4,2018,9,1,1,25,10,148,59,1,6,0,2,1405,25,12,18,10,4010,64,16,50,4,184,0
5,2018,7,5,3,29,13,150,71,4,9,0,2,2730,57,18,38,6,4341,45,17,22,0,122,1
15,2018,12,4,3,31,19,31,78,10,9,0,2,1280,28,4,13,3,5064,92,43,68,1,239,0
6,2018,4,1,1,18,12,136,55,5,5,0,1,699,11,7,6,3,2367,33,21,20,0,121,0
3,2018,13,3,1,35,12,149,106,6,8,0,3,2510,25,14,13,12,3051,45,15,19,0,161,0
3,2018,4,1,1,21,10,149,70,2,8,0,1,1763,36,8,20,17,3292,41,12,21,0,134,0
1,2018,5,1,1,22,10,149,98,3,5,0,2,1179,19,13,22,1,2303,28,14,17,6,221,0
6,2018,23,5,3,17,11,150,53,2,4,0,1,540,8,3,3,0,665,4,4,0,0,121,0
3,2018,2,2,1,20,9,144,51,3,5,0,1,1300,21,8,12,3,2003,30,11,10,0,173,0
1,2018,3,2,1,19,15,141,57,2,5,0,2,1147,17,7,11,9,2045,29,9,16,0,118,1
2,2018,10,2,1,28,15,150,57,2,8,0,1,441,6,3,2,1,914,16,6,12,1,195,0
9,2018,8,4,1,23,6,147,49,4,7,0,2,1241,21,8,7,3,3881,48,39,25,0,176,1
16,2018,4,3,1,21,18,149,76,2,4,0,5,1180,21,5,11,4,2318,28,10,12,0,169,1
13,2018,4,2,1,27,13,139,57,4,8,0,1,695,11,6,8,7,1244,14,4,11,0,169,0
3,2018,4,2,2,26,13,152,63,1,7,0,1,1360,36,7,22,7,1527,15,3,9,0,65,0
16,2018,9,2,1,14,7,135,22,1,6,0,1,704,16,2,4,3,1634,29,9,17,0,121,0
2,2018,8,2,1,15,14,144,58,4,4,0,1,998,15,10,16,5,1155,11,7,8,0,85,0
15,2018,3,3,1,26,13,149,103,4,9,0,1,1937,43,24,21,2,3252,38,13,24,0,54,0
10,2018,6,3,1,34,11,134,76,3,7,2,1,1467,22,9,17,7,3148,24,17,17,0,141,0
2,2018,9,6,2,31,15,149,100,7,7,0,9,3545,81,23,46,9,4239,46,18,22,0,49,0
12,2018,5,4,2,16,8,74,37,1,5,2,1,1340,20,10,9,15,2025,20,10,8,0,111,0
11,2018,7,3,2,18,8,158,52,7,6,0,1,3389,60,17,39,13,4392,50,28,22,0,84,0
6,2018,2,2,1,43,6,139,99,2,7,0,1,1497,27,9,13,9,4791,59,21,25,0,208,0
4,2018,3,1,1,31,12,150,46,8,13,0,1,734,10,6,7,3,1097,14,3,8,0,62,0
15,2018,10,3,2,26,12,144,60,10,6,0,3,723,5,11,4,1,1267,12,10,11,0,140,0
4,2018,4,3,1,25,14,143,80,3,7,0,1,1065,16,6,4,15,1789,18,5,8,1,66,0
8,2018,4,2,2,29,15,148,56,1,8,0,2,1020,19,9,12,3,1742,17,11,12,0,149,0
17,2018,4,1,1,25,9,146,69,4,7,0,2,1370,24,13,11,13,2875,36,15,26,0,123,0
17,2018,22,4,1,24,6,149,93,14,5,0,4,1102,22,6,9,0,829,7,7,3,0,44,0
0,2018,16,7,4,24,17,149,70,6,6,0,12,2430,44,22,22,11,7872,116,48,46,2,233,0
8,2018,3,1,1,19,13,150,69,5,7,0,3,552,12,4,7,1,552,6,0,4,0,67,0
4,2018,10,2,2,18,14,150,56,7,6,0,1,613,7,4,7,1,1299,16,4,12,0,80,0
5,2018,5,2,2,24,10,144,92,4,5,0,3,757,8,6,6,7,1349,16,3,4,0,147,0
15,2018,21,6,3,20,18,306,30,4,3,6,9,787,19,6,11,0,1059,15,2,10,0,94,0
0,2018,14,4,3,45,13,146,70,10,7,0,4,2232,30,20,19,7,5158,40,37,31,1,141,0
4,2018,2,1,1,41,12,153,107,1,8,6,1,2212,41,14,21,4,3525,39,11,13,0,60,0
13,2018,12,5,2,25,11,150,64,12,5,0,5,3572,47,27,26,26,3161,44,17,22,1,21,0
60,2018,8,2,1,48,11,128,88,3,8,9,3,2643,50,18,25,19,7542,74,26,35,0,168,0
8,2018,19,11,3,27,17,148,75,12,5,2,1,1996,34,13,19,11,3069,27,16,18,2,147,0
10,2018,5,3,3,16,11,115,53,3,4,0,4,815,13,3,9,3,1196,11,12,4,3,140,0
14,2018,2,1,1,16,14,151,39,6,5,0,1,1868,31,11,17,15,2060,21,8,15,0,152,0
4,2017,4,2,2,23,15,149,41,3,6,0,1,640,15,2,7,0,641,7,1,5,0,166,0
17,2017,20,10,1,25,9,155,91,12,3,3,6,1239,23,5,13,2,2400,35,10,19,0,134,0
13,2017,7,3,1,24,11,150,41,3,8,0,1,599,7,8,7,0,635,9,1,3,0,96,0
13,2017,4,1,1,31,14,150,103,14,9,6,1,2003,40,10,15,11,4628,53,24,37,0,79,0
19,2017,9,6,2,17,12,149,32,5,5,0,6,1145,25,7,16,2,1733,23,6,9,0,130,0
13,2017,18,3,3,22,17,135,62,4,4,0,11,1622,36,9,22,10,3200,30,12,21,0,173,0
2,2017,5,1,1,29,24,145,64,4,7,0,1,1063,11,6,7,11,3119,34,16,25,1,163,0
4,2017,13,4,3,20,11,149,69,5,6,0,2,658,9,0,2,2,919,14,6,15,0,143,0
2,2017,7,2,1,14,14,147,31,4,4,0,1,1918,30,16,21,6,2043,26,10,14,0,97,0
9,2017,6,1,1,29,11,148,101,4,8,2,2,470,9,1,4,1,500,8,3,4,0,142,0
13,2017,9,3,2,24,17,146,62,6,5,0,2,5133,91,47,53,31,10155,97,59,56,1,90,0
33,2017,3,2,1,26,7,107,71,4,7,2,1,2121,42,11,21,6,5521,67,28,34,2,213,0
8,2017,3,1,1,15,9,150,45,8,4,0,3,1310,26,11,14,4,1718,17,6,12,0,106,0
2,2017,11,4,3,22,12,150,79,3,6,0,6,1973,45,8,25,4,4139,66,14,34,2,38,0
3,2017,4,2,2,61,8,150,163,3,8,0,2,751,12,10,7,2,1018,12,2,4,0,130,0
33,2017,9,6,2,35,9,150,159,5,6,4,1,1430,24,16,17,13,4383,69,26,44,0,184,0
6,2017,3,5,2,9,5,139,22,2,2,0,0,1877,35,13,22,3,3560,52,21,39,0,136,0
28,2017,4,3,2,20,8,147,65,4,7,0,1,1146,22,8,18,4,1688,16,12,17,0,72,0
7,2017,5,2,1,22,14,148,77,4,6,0,3,1112,17,10,14,2,1571,18,5,11,0,175,0
5,2017,6,1,1,20,13,143,52,3,6,0,1,1083,18,9,13,8,2314,29,14,18,0,151,0
8,2017,7,2,2,27,11,148,37,4,8,3,0,1020,17,7,12,9,2410,30,9,11,0,144,0
15,2017,7,3,1,23,12,150,79,11,4,0,1,406,7,4,2,0,647,11,3,3,0,55,0
17,2017,6,3,1,27,9,147,72,7,8,2,6,766,10,8,6,3,1184,17,3,12,0,140,0
14,2017,6,1,1,21,15,148,61,8,9,2,1,895,13,2,8,9,2260,26,14,17,0,128,0
22,2017,10,4,1,120,11,145,74,5,7,0,0,1628,22,12,16,10,3348,37,16,34,0,113,0
3,2017,6,1,1,25,11,149,73,5,11,0,0,471,6,1,4,3,638,14,2,7,0,150,0
23,2017,7,10,6,29,10,149,63,8,7,0,4,3106,64,20,47,15,8712,134,58,67,6,223,0
10,2017,15,3,2,29,8,153,83,4,6,0,0,1060,16,7,11,3,2278,22,12,15,0,91,0
17,2017,5,2,1,18,11,149,65,6,4,0,0,650,14,1,2,2,1292,9,8,8,0,80,0
18,2017,3,1,1,23,8,167,78,3,8,0,0,2285,51,12,12,0,2550,39,6,12,0,225,0
33,2017,7,6,3,31,14,151,80,7,4,5,7,1527,26,9,10,7,3144,38,9,12,0,132,0
10,2017,6,3,2,36,5,143,68,1,16,0,0,846,14,8,12,0,1726,15,4,8,0,99,0
14,2017,13,2,2,25,15,150,72,3,7,0,2,2118,36,16,24,5,3477,44,17,27,0,151,0
17,2017,17,3,2,18,14,146,46,2,6,0,1,2120,42,20,22,2,3222,26,11,16,0,260,0
26,2017,3,1,1,26,12,144,63,7,7,0,0,2507,46,11,30,11,4655,55,17,33,0,111,0
4,2017,5,1,1,10,13,149,22,1,4,0,1,424,9,1,3,0,1171,12,15,5,0,105,0
17,2017,2,1,1,24,9,150,101,2,6,0,0,518,6,2,2,5,1357,19,8,13,0,80,0
13,2017,9,1,1,53,15,160,160,2,10,6,6,1377,23,9,10,7,1464,10,2,8,0,125,0
4,2017,5,2,1,20,13,148,62,1,6,0,2,1216,28,4,13,0,1784,23,7,14,0,137,0
38,2017,3,1,1,23,16,148,77,3,9,0,0,733,13,3,7,6,1268,15,8,7,0,45,0
6,2017,16,5,2,24,12,158,77,10,6,0,0,568,11,2,5,4,796,7,5,3,1,174,0
6,2017,6,2,1,25,15,152,77,3,11,0,2,2146,37,21,19,12,3170,30,11,20,0,152,0
20,2017,8,6,2,20,10,141,96,10,3,0,0,1482,41,14,19,3,2137,18,10,13,0,96,0
18,2017,8,4,2,26,9,166,81,4,7,0,0,1552,23,19,20,6,5419,81,46,51,0,142,0
16,2017,2,2,1,14,17,148,55,2,4,0,1,2024,40,9,17,8,5683,83,32,44,2,188,0
30,2017,6,1,1,22,13,151,57,1,9,0,0,1845,32,13,19,8,4133,52,26,34,0,109,0
6,2017,8,2,1,37,13,151,75,12,4,2,0,1228,23,9,17,4,2166,20,11,17,0,188,0
21,2017,6,2,1,31,12,150,76,6,8,0,12,1430,29,14,20,16,5268,54,37,43,3,137,0
14,2017,12,1,1,17,12,147,55,7,4,0,2,2342,36,12,23,14,4075,56,11,34,0,194,0
20,2017,10,1,1,35,12,148,89,2,9,0,0,3080,66,26,38,16,7181,99,29,50,0,127,0
23,2017,11,3,2,30,15,148,87,6,9,0,1,1348,14,13,3,10,2535,40,15,16,0,31,0
8,2016,15,2,2,18,10,134,41,3,5,0,0,1316,27,6,16,0,1391,3,2,6,0,122,0
26,2016,13,5,4,30,12,150,66,3,11,0,0,1542,27,6,20,5,2094,25,10,19,2,115,0
15,2016,3,1,1,27,14,150,76,2,7,0,0,692,14,3,8,0,1024,19,4,6,0,140,0
29,2016,32,3,2,25,15,148,54,4,7,0,0,866,18,6,13,0,1228,27,3,12,0,100,0
8,2016,9,3,3,22,13,145,58,4,7,0,0,665,8,6,4,2,694,6,2,2,0,131,0
24,2016,6,3,1,14,9,150,41,6,4,0,0,736,11,4,6,5,984,15,8,10,1,87,0
14,2016,3,3,1,20,12,151,57,4,4,0,1,1399,27,5,15,5,3164,38,14,24,5,100,0
21,2016,8,6,3,27,12,149,70,3,6,0,1,1026,17,3,4,0,1983,21,11,9,1,111,0
9,2016,7,1,1,24,13,150,70,5,6,3,0,1743,43,10,24,9,2993,26,15,19,0,33,0
19,2016,5,3,1,17,14,149,40,2,5,0,0,1757,38,12,27,6,1310,13,6,6,0,139,0
17,2016,8,2,2,37,20,150,68,5,7,4,0,644,10,7,6,0,856,9,2,2,0,61,0
13,2016,5,1,1,28,12,150,102,7,8,0,0,557,8,3,1,0,1569,19,10,9,0,97,0
9,2016,15,2,1,33,16,148,94,9,9,0,0,1598,29,11,13,8,2688,31,13,10,0,160,0
34,2016,10,2,1,27,8,181,70,5,8,0,1,5156,77,32,57,18,4035,55,14,34,0,39,0
17,2016,22,12,2,18,14,150,48,6,5,0,2,1058,24,8,13,3,2926,35,23,24,0,121,0
5,2016,4,4,2,28,15,152,68,4,7,0,3,594,11,6,9,2,1829,32,7,21,3,151,0
7,2016,5,3,2,61,14,149,77,3,9,2,4,431,11,1,5,0,491,5,3,5,0,92,0
34,2016,18,5,1,26,13,149,52,9,6,0,3,901,15,6,14,3,1526,21,8,14,0,86,0
14,2016,4,3,1,20,13,142,63,3,5,0,1,831,18,3,10,0,2205,28,11,25,0,133,0
22,2016,5,5,4,21,9,149,141,3,4,0,0,830,16,3,10,0,1480,15,6,10,0,152,0
8,2016,5,1,1,20,13,148,57,3,7,0,1,1675,24,15,7,4,1334,8,9,1,0,99,0
9,2016,19,8,3,34,10,143,89,1,7,0,0,391,5,1,4,1,2909,38,30,40,0,289,0
28,2016,2,1,1,26,14,137,80,2,6,0,3,2019,46,4,20,11,5447,81,22,53,0,229,0
12,2016,9,2,1,26,16,150,59,2,7,0,2,2112,40,19,29,3,3341,42,16,24,0,172,0
86,2016,12,3,2,18,13,145,45,4,6,0,0,737,10,3,6,4,855,5,2,3,0,118,0
12,2016,5,3,1,28,18,139,81,2,7,2,2,913,24,4,15,4,1400,16,5,7,0,226,0
14,2016,19,4,3,29,16,121,53,3,11,0,0,473,10,0,7,1,526,9,1,5,0,122,0
29,2016,5,1,1,18,13,117,94,1,5,0,4,651,11,7,8,0,169,3,1,2,0,134,0
13,2016,5,3,2,18,16,148,49,3,6,0,0,644,18,2,11,0,849,8,3,5,0,169,0
11,2016,9,1,1,29,14,148,64,5,7,0,0,1555,41,6,27,0,2661,37,9,14,0,104,0
23,2016,6,1,1,18,17,149,64,3,6,0,0,1237,22,15,17,7,1521,15,5,8,1,120,0
30,2015,10,3,3,29,15,148,93,3,6,2,1,523,11,3,6,2,842,8,2,5,1,102,0
52,2015,21,9,5,22,12,150,79,7,7,0,5,726,10,9,7,4,1096,13,9,8,0,57,0
37,2015,10,5,3,25,8,149,75,8,9,0,4,1192,22,12,16,4,3201,36,23,28,0,122,0
7,2015,4,1,1,12,10,147,41,9,4,0,1,890,13,7,9,6,1537,15,11,7,1,166,0
28,2015,6,5,3,43,11,149,41,6,6,0,0,1076,19,10,17,4,1022,13,7,8,0,73,0
56,2015,12,1,1,18,7,125,38,1,4,0,1,1424,37,7,18,8,1951,25,8,17,0,112,0
58,2015,8,4,4,20,6,151,77,3,8,0,0,1868,43,15,29,7,4092,54,32,43,2,115,0
33,2015,19,5,3,34,16,149,76,3,10,0,1,759,13,4,10,4,1055,8,4,9,0,97,0
42,2015,5,3,2,19,12,150,90,3,7,0,0,681,9,7,9,4,1518,25,15,11,0,87,0
15,2015,4,2,1,10,20,152,24,3,3,0,1,663,13,6,5,1,890,20,1,6,2,81,0
85,2015,7,3,2,18,9,146,37,2,4,2,2,776,14,8,9,9,2210,35,12,15,0,94,0
19,2015,3,1,1,23,9,149,57,1,8,2,0,1453,36,9,20,4,3778,41,23,17,0,134,0
19,2015,8,1,1,20,16,149,64,2,7,0,0,1989,37,15,24,3,5724,79,39,53,2,188,0
76,2015,24,10,5,37,17,149,71,4,12,3,2,1124,27,7,15,2,1401,19,4,7,0,52,0
34,2015,12,3,1,31,12,150,0,4,7,2,1,1206,27,10,14,4,2352,39,19,22,0,300,0
86,2015,11,1,1,25,13,151,103,5,7,0,0,2196,42,17,32,11,5949,89,23,44,0,378,0
8,2015,6,1,1,21,8,146,38,2,8,0,0,1734,25,11,19,7,3962,37,15,15,2,162,0
13,2015,10,6,2,23,14,150,68,1,6,3,0,811,13,8,11,2,1035,8,8,10,0,110,0
35,2015,22,2,2,23,15,148,54,1,6,2,0,793,15,6,10,11,1380,25,2,11,1,116,0
23,2015,4,1,1,22,13,152,69,4,6,0,5,685,13,4,5,4,1930,31,8,16,1,70,0
42,2015,5,2,1,24,10,150,53,4,8,3,4,522,9,7,5,5,1126,17,5,10,0,85,0
17,2015,9,2,1,26,15,149,70,7,10,0,0,377,5,2,6,3,1441,10,17,11,0,159,0
90,2015,4,1,1,17,14,141,49,3,8,0,1,524,12,4,6,0,715,10,5,4,0,91,0
